"year","depletion","spawning_potential","spawning_potential_nofish","recruitment","fishing_mortality","relative_fishing_mortality","scenario","model_token","model_key","region","source_file","change_token"
2008,0.431684105368316,1026.275,2377.375,107.128381,0.306240406819643,0.641125,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2009,0.415222158771379,956.15075,2302.745,123.157112,0.22549675920693,0.659125,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2010,0.398483798542007,898.50625,2254.8125,90.402433,0.209020409905703,0.547325,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2011,0.393265310199253,885.895,2252.665,95.743234,0.25214509895738,0.6863,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2012,0.386621429620733,861.92125,2229.3675,163.647144,0.228469276304529,0.70695,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2013,0.378454789150549,820.60825,2168.3125,140.612077,0.226602072002461,0.6398,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2014,0.383054752671803,837.9045,2187.4275,82.113325,0.278256265495311,0.682975,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2015,0.391497286646636,897.0945,2291.445,103.091363,0.302059819198352,0.6089,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2016,0.391681914581715,915.11975,2336.385,139.407647,0.42436551462719,0.64035,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2017,0.386932397027031,886.84325,2291.985,120.488637,0.20426403598279,0.5442,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2018,0.380928825992793,860.962,2260.165,97.009861,0.247598983883989,0.634425,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2019,0.379017762810354,860.97675,2271.6,98.246417,0.239262425872734,0.550525,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2020,0.386276473595089,882.2545,2283.9975,114.546567,0.35903317717339,0.5976,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2021,0.39053738058579,880.158,2253.71,96.457652,0.304194052499086,0.58845,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2022,0.388106858901051,855.21675,2203.56,105.432494,0.341162782843007,0.63305,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2023,0.381019987033177,819.81975,2151.645,147.6444736,0.374507316917074,0.636675,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
2024,0.369711863610746,787.1905,2129.2,111.063274,0.327077571111227,0.640525,"08-DataTo2024","08-DataTo2024","08-DataTo2024","All","data/stepwise/models/08-DataTo2024/model_payload.rds",""
1952,0.997394357019516,3061.3025,3069.3,184.029344,0.00536538116925056,0.041055,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1953,0.988961363178478,3104.7725,3139.4275,54.6401923,0.00597979402099842,0.039055,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1954,0.983319196838024,3135.9475,3189.145,212.564041,0.00364044267554542,0.0275225,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1955,0.977808417985536,3068.9275,3138.5775,202.897086,0.00539087145635315,0.0465875,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1956,0.97075586800626,2941.8975,3030.5225,104.338614,0.00741827266290943,0.0498575,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1957,0.964641005367799,3007.4275,3117.665,97.347344,0.0101980912937219,0.06903,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1958,0.953092756208935,2924.72,3068.6625,156.247598,0.0123798759366403,0.10069,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1959,0.93840413287948,2686.5525,2862.895,40.2479016,0.0111452261819994,0.09271,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1960,0.926663114665208,2456.665,2651.0875,83.098877,0.0131365995547777,0.0999775,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1961,0.917796917796918,2294.49,2499.9975,97.8876008,0.0108932427069591,0.10343,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1962,0.908714902690295,2088.295,2298.075,88.957602,0.0105625409564217,0.1011975,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1963,0.901631826346161,1946.4225,2158.7775,77.754015,0.0137261521569915,0.13004,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1964,0.893638958999106,1809.2525,2024.59,90.2102364,0.00957989594809308,0.0991975,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1965,0.893818082434244,1716.9575,1920.925,73.298112,0.0106542153311178,0.096975,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1966,0.893182529636737,1640.62,1836.825,112.961983,0.0103108314504883,0.10968,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1967,0.88859580668477,1542.9,1736.335,74.068559,0.0129828786026358,0.11755,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1968,0.886727550387831,1466.1375,1653.425,59.8785396,0.0113264997951526,0.094965,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1969,0.888904968426321,1474.18,1658.4225,104.359461,0.0135131386329796,0.122625,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1970,0.886070622144505,1426.4275,1609.835,78.1072641,0.0284177543150704,0.1151075,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1971,0.884086918806107,1380.9725,1562.0325,79.511891,0.0310898970229715,0.1161575,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1972,0.87918025728571,1383.4275,1573.5425,54.146402,0.0454188987106687,0.162175,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1973,0.865931963216607,1316.905,1520.795,136.675936,0.0374167069446628,0.134925,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1974,0.857030837617514,1262.37,1472.9575,42.846785,0.041668852744938,0.1444,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1975,0.846988613842016,1244.69,1469.5475,163.380398,0.0417595251375668,0.178675,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1976,0.834978864683773,1247.4125,1493.945,55.659228,0.0409552066914448,0.182575,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1977,0.825922526514078,1289.04,1560.7275,162.4463305,0.0515600761815997,0.2034,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1978,0.820718761796905,1358.8025,1655.625,16.1403389,0.0362345551214666,0.164125,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1979,0.812761330339254,1377.1875,1694.455,63.691462,0.0610262756221287,0.20195,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1980,0.80303661881134,1396.6975,1739.27,102.313077,0.0548971378725623,0.203175,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1981,0.791867563559545,1317.5825,1663.8925,115.681118,0.0717483835207297,0.194325,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1982,0.783981786736033,1268.0925,1617.5025,130.537944,0.0672696636551371,0.231825,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1983,0.774893811351532,1268.3675,1636.8275,91.502606,0.0877007006121183,0.23735,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1984,0.764736097691582,1313.8625,1718.06,83.358491,0.0929562079857695,0.261075,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1985,0.746109916566236,1326.4025,1777.7575,161.292445,0.0948813411948934,0.268175,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1986,0.726578708095585,1290.56,1776.215,56.657719,0.0946419660650523,0.2403,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1987,0.715649452057207,1320.9225,1845.7675,145.19956,0.104399122717737,0.306775,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1988,0.702095683827353,1350.13,1923,153.807794,0.0904444175414702,0.272325,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1989,0.688924912328063,1327.0175,1926.215,103.445964,0.106705761006662,0.272625,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1990,0.681351908893096,1386.3825,2034.7525,137.937886,0.120074445176041,0.335375,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1991,0.672833325255085,1422.8625,2114.7325,84.928714,0.157005862264831,0.303075,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1992,0.658072804242163,1413.825,2148.4325,172.776298,0.16738039893966,0.374425,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1993,0.638140404658292,1371.82,2149.715,66.816328,0.121228768884858,0.323525,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1994,0.617598525058545,1348.3025,2183.1375,156.37129,0.150458494167271,0.377825,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1995,0.600462944666821,1329.4775,2214.0875,86.977638,0.126824442364221,0.338925,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1996,0.589772809430526,1284.795,2178.4575,172.359586,0.143851604343674,0.3194,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1997,0.595602069350603,1328.005,2229.685,76.303116,0.165257431543407,0.4017,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1998,0.585135812007503,1340.5125,2290.9425,143.715465,0.207696612588302,0.474425,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
1999,0.568842600398611,1315.75,2313.03,97.529275,0.259081416626402,0.521075,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2000,0.539429457330247,1226.5075,2273.7125,188.17387,0.22690973675671,0.5011,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2001,0.515684183429559,1156.8975,2243.4225,95.170413,0.178085116890862,0.4337,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2002,0.49987891345733,1150.7575,2302.0725,138.412403,0.176941658968196,0.5378,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2003,0.487739139959808,1157.7025,2373.61,93.778076,0.251341230914726,0.491475,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2004,0.477730521065356,1142.6275,2391.7825,168.35023,0.233177164389565,0.681075,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2005,0.461242181824343,1088.8475,2360.685,98.6639,0.214299800879012,0.5369,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2006,0.450141374574852,1071.02925,2379.3175,99.163357,0.233602632007442,0.5796,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2007,0.442142679865958,1064.4375,2407.4525,120.581195,0.257800281434144,0.59965,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2008,0.428074111403263,1015.09,2371.295,105.152137,0.32534695545024,0.64465,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2009,0.411747107229424,946.1825,2297.97,123.931075,0.23177402890868,0.663375,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2010,0.393800723346972,887.12375,2252.7225,90.059744,0.212227629002348,0.551925,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2011,0.387763497114383,873.12125,2251.685,94.915363,0.25537021824656,0.691925,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2012,0.381073349032525,849.16575,2228.3525,161.343852,0.233676286626325,0.7125,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2013,0.37330720699531,809.44575,2168.31,143.957867,0.222133063246518,0.643625,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2014,0.378300983519648,827.74525,2188.06,76.192283,0.271160915041212,0.683175,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2015,0.387946940216231,890.249,2294.77,103.214768,0.325922602192805,0.6086,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2016,0.389352021941029,911.403,2340.82,139.425336,0.415185270312947,0.64235,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2017,0.384439478129542,880.747,2290.99,119.098068,0.203689744810675,0.54685,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2018,0.377665472119354,852.57225,2257.48,95.335184,0.24600860091415,0.63685,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2019,0.376042361739659,853.7835,2270.445,95.89086,0.242071302078564,0.55335,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2020,0.383663155818108,875.14525,2281.025,114.404131,0.360831257396785,0.60225,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2021,0.387459151918677,869.98625,2245.3625,98.12392,0.306821830447979,0.595175,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2022,0.383927981047884,841.91375,2192.895,100.003564,0.341063528501769,0.63905,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2023,0.376750128999269,806.80475,2141.485,153.1227266,0.369935556243929,0.64185,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
2024,0.365797728068387,775.814,2120.8825,109.813,0.318618024460195,0.639225,"09-SizeDataQC","09-SizeDataQC","09-SizeDataQC","All","data/stepwise/models/09-SizeDataQC/model_payload.rds",""
